Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,2603,0-2603,O2Sat,99.0833359,0-3609,0-3610,0-3610,8.21357727,3.38680458,
0,2604,0-2604,SBP,107.0,0-3611,0-3612,0-3612,4.6343689,80.3868027,
0,2605,0-2605,MAP,71.5,0-3613,0-3614,0-3614,31.8373833,48.9624786,
0,2606,0-2606,SBP,112.888885,0-3615,0-3616,0-3616,23.7404099,25.0520668,
0,2607,0-2607,ICULOS,48.0,0-3617,0-3618,0-3618,24.1207409,14.4340219,
0,2608,0-2608,Leaf,,,,,-0.185964927,13.25,
0,2609,0-2609,Leaf,,,,,-0.100000001,1.0,
0,2610,0-2610,Leaf,,,,,0.116205953,1.38680446,
0,2611,0-2611,HR,61.5,0-3619,0-3620,0-3620,1.34112549,17.5048485,
0,2612,0-2612,Leaf,,,,,-0.127272725,1.75,
0,2613,0-2613,HospAdmTime,-0.0399999991,0-3621,0-3622,0-3622,14.335413,8.68402195,
0,2614,0-2614,Leaf,,,,,0.180875212,19.9152622,
0,2615,0-2615,Fibrinogen,292.56897,0-3623,0-3624,0-3624,4.06596375,16.7548485,
0,2616,0-2616,SBP,141.0,0-3625,0-3626,0-3626,19.0965424,12.6840219,
0,2617,0-2617,Leaf,,,,,-0.152941182,3.25,
0,2618,0-2618,Leaf,,,,,0.116205953,1.38680446,
0,2619,0-2619,Leaf,,,,,0.147000343,2.77360892,
0,2620,0-2620,DBP,75.1623154,0-3627,0-3628,0-3628,5.98029184,2.63680458,
0,2621,0-2621,Leaf,,,,,0.186395839,21.0520668,
0,2622,0-2622,Leaf,,,,,0.0614384823,1.88680446,
0,2623,0-2623,Leaf,,,,,-0.13333334,2.0,
0,2624,0-2624,Leaf,,,,,0.125440076,3.02360892,
0,2625,0-2625,Leaf,,,,,-0.100000001,1.0,
0,2626,0-2626,Leaf,,,,,0.161243424,4.16041327,
0,2627,0-2627,Leaf,,,,,0.116205953,1.38680446,
0,2628,0-2628,Leaf,,,,,-0.179999992,9.0,
0,2629,0-2629,Leaf,,,,,0.0406021141,2.13680458,
0,2630,0-2630,Leaf,,,,,0.125440076,3.02360892,
0,2631,0-2631,HospAdmTime,-7.67000008,0-3629,0-3630,0-3630,4.81931305,22.1652622,
0,2632,0-2632,Leaf,,,,,-0.120000005,1.5,
0,2633,0-2633,Leaf,,,,,-0.163636371,4.5,
0,2634,0-2634,DBP,60.3303604,0-3631,0-3632,0-3632,13.4704828,11.5708265,
0,2635,0-2635,Leaf,,,,,-0.100000001,1.0,
0,2636,0-2636,HospAdmTime,-0.0399999991,0-3633,0-3634,0-3634,2.33464432,19.3916531,
0,2637,0-2637,Chloride,105.865135,0-3635,0-3636,0-3636,22.6432514,50.4201126,
0,2638,0-2638,DBP,51.5,0-3637,0-3638,0-3638,16.1702271,102.892288,
0,2639,0-2639,O2Sat,97.5714264,0-3639,0-3640,0-3640,7.8770256,14.2312403,
0,2640,0-2640,Leaf,,,,,-0.100000001,1.0,
0,2641,0-2641,Leaf,,,,,0.172621831,9.95763111,
0,2642,0-2642,Leaf,,,,,0.0614384823,1.88680446,
0,2643,0-2643,HR,65.5,0-3641,0-3642,0-3642,8.21636963,9.93402195,
0,2644,0-2644,AST,258.230774,0-3643,0-3644,0-3644,11.2171259,7.13680458,
0,2645,0-2645,Leaf,,,,,-0.111111119,1.25,
0,2646,0-2646,O2Sat,99.0833359,0-3645,0-3646,0-3646,4.89077568,16.1180439,
0,2647,0-2647,Leaf,,,,,0.169452682,5.54721785,
0,2648,0-2648,Leaf,,,,,0.0614384823,1.88680446,
0,2649,0-2649,Leaf,,,,,0.129333779,4.66041327,
0,2650,0-2650,MAP,107.0,0-3647,0-3648,0-3648,21.6838837,76.7312393,
0,2651,0-2651,Leaf,,,,,0.125440076,3.02360892,
0,2652,0-2652,SBP,128.5,0-3649,0-3650,0-3650,10.2603779,8.77360916,
0,2653,0-2653,HR,79.5,0-3651,0-3652,0-3652,17.9663544,6.02360916,
0,2654,0-2654,HR,71.0842514,0-3653,0-3654,0-3654,6.53076172,61.8117638,
0,2655,0-2655,Leaf,,,,,0.147000343,2.77360892,
0,2656,0-2656,ICULOS,109.0,0-3655,0-3656,0-3656,18.7151146,26.6604137,
0,2657,0-2657,DBP,59.0,0-3657,0-3658,0-3658,1.70199203,7.68402243,
0,2658,0-2658,Leaf,,,,,-0.120000005,1.5,
0,2659,0-2659,Leaf,,,,,-0.165217385,4.75,
0,2660,0-2660,FiO2,0.515957892,0-3659,0-3660,0-3660,10.9645395,11.4340219,
0,2661,0-2661,Leaf,,,,,0.116205953,1.38680446,
0,2662,0-2662,Leaf,,,,,-0.192079216,24.25,
0,2663,0-2663,Bilirubin_total,1.32474232,0-3661,0-3662,0-3662,32.0768166,31.0472183,
0,2664,0-2664,FiO2,0.52852273,0-3663,0-3664,0-3664,33.4805145,27.6416531,
0,2665,0-2665,Hgb,10.9223042,0-3665,0-3666,0-3666,38.8324127,150.783951,
0,2666,0-2666,AST,141.647064,0-3667,0-3668,0-3668,31.9181309,59.2124786,
0,2667,0-2667,HospAdmTime,-45.4900017,0-3669,0-3670,0-3670,30.2133789,252.769394,
0,2668,0-2668,MAP,86.5,0-3671,0-3672,0-3672,18.1096458,12.7076311,
0,2669,0-2669,AST,56.3170738,0-3673,0-3674,0-3674,28.3630562,26.6604137,
0,2670,0-2670,Calcium,6.70585203,0-3675,0-3676,0-3676,19.3367271,96.5617676,
0,2671,0-2671,DBP,72.6366425,0-3677,0-3678,0-3678,16.2844334,35.075676,
0,2672,0-2672,Bilirubin_direct,5.48000002,0-3679,0-3680,0-3680,17.0775719,39.8680458,
0,2673,0-2673,Leaf,,,,,0.0406021141,2.13680458,
0,2674,0-2674,MAP,110.5,0-3681,0-3682,0-3682,2.21299362,13.4812403,
0,2675,0-2675,Leaf,,,,,-0.166666672,5.0,
0,2676,0-2676,Calcium,7.64678621,0-3683,0-3684,0-3684,20.0887337,28.325676,
0,2677,0-2677,HospAdmTime,-0.0299999993,0-3685,0-3686,0-3686,46.4385529,116.264549,
0,2678,0-2678,HospAdmTime,-0.0199999996,0-3687,0-3688,0-3688,52.9251518,74.7645493,
0,2679,0-2679,HR,86.5,0-3689,0-3690,0-3690,14.6861115,36.509697,
0,2680,0-2680,Leaf,,,,,-0.142857149,2.5,
0,2681,0-2681,HospAdmTime,-0.0299999993,0-3691,0-3692,0-3692,5.10606384,48.7409401,
0,2682,0-2682,HR,84.1538467,0-3693,0-3694,0-3694,4.72503138,2.88680458,
0,2683,0-2683,Leaf,,,,,0.0862259194,1.63680446,
0,2684,0-2684,Leaf,,,,,-0.152941182,3.25,
0,2685,0-2685,HR,87.25,0-3695,0-3696,0-3696,12.8830643,82.4298096,
0,2686,0-2686,Leaf,,,,,-0.13333334,2.0,
0,2687,0-2687,Creatinine,4.69999981,0-3697,0-3698,0-3698,16.1616364,35.6368027,
0,2688,0-2688,Hct,29.9052105,0-3699,0-3700,0-3700,18.6383438,8.04721832,
0,2689,0-2689,SBP,158.5,0-3701,0-3702,0-3702,32.1461945,104.740936,
0,2690,0-2690,ICULOS,39.0,0-3703,0-3704,0-3704,43.9622002,102.816612,
0,2691,0-2691,Leaf,,,,,0.161243424,4.16041327,
0,2692,0-2692,Leaf,,,,,0.0406021141,2.13680458,
0,2693,0-2693,Hct,31.1480427,0-3705,0-3706,0-3706,12.1706867,7.54721785,
0,2694,0-2694,PTT,40.2999992,0-3707,0-3708,0-3708,23.0934448,177.127747,
0,2695,0-2695,HCO3,24.6412754,0-3709,0-3710,0-3710,9.53088379,22.0236092,
0,2696,0-2696,DBP,68.4082489,0-3711,0-3712,0-3712,11.8502131,4.52360916,
0,2697,0-2697,HCO3,24.1273403,0-3713,0-3714,0-3714,23.0759983,8.02360916,
0,2698,0-2698,ICULOS,60.0,0-3715,0-3716,0-3716,23.3105621,71.3589859,
0,2699,0-2699,SaO2,92.1795349,0-3717,0-3718,0-3718,15.1603909,10.1368046,
0,2700,0-2700,DBP,67.0,0-3719,0-3720,0-3720,9.27709579,10.4340219,
0,2701,0-2701,Leaf,,,,,-0.163636371,4.5,
0,2702,0-2702,ICULOS,53.0,0-3721,0-3722,0-3722,13.1874046,71.6749573,
0,2703,0-2703,O2Sat,97.0500031,0-3723,0-3724,0-3724,28.1576691,55.6937218,
0,2704,0-2704,SBP,120.0,0-3725,0-3726,0-3726,35.3018341,537.563049,
0,2705,0-2705,HospAdmTime,-95.1900024,0-3727,0-3728,0-3728,43.8670731,48.5284576,
0,2706,0-2706,Magnesium,1.93326092,0-3729,0-3730,0-3730,36.0290527,240.962479,
0,2707,0-2707,Lactate,2.77047515,0-3731,0-3732,0-3732,22.0672531,110.599281,
0,2708,0-2708,Magnesium,1.98327434,0-3733,0-3734,0-3734,26.5652275,257.510345,
0,2709,0-2709,HospAdmTime,-0.00999999978,0-3735,0-3736,0-3736,18.7918091,88.7548523,
0,2710,0-2710,HR,76.25,0-3737,0-3738,0-3738,31.6894054,44.6652641,
0,2711,0-2711,Potassium,4.13458586,0-3739,0-3740,0-3740,49.5139008,136.448563,
0,2712,0-2712,Calcium,7.92183685,0-3741,0-3742,0-3742,20.2934589,129.500641,
0,2713,0-2713,ICULOS,47.0,0-3743,0-3744,0-3744,46.0236702,70.3964996,
0,2714,0-2714,MAP,84.0,0-3745,0-3746,0-3746,26.8329926,337.685944,
0,2715,0-2715,HR,88.5,0-3747,0-3748,0-3748,26.7089462,72.641655,
0,2716,0-2716,SBP,128.5,0-3749,0-3750,0-3750,45.9283943,74.8069153,
0,2717,0-2717,HospAdmTime,-75.5,0-3751,0-3752,0-3752,48.4534912,955.147766,
0,2718,0-2718,Magnesium,2.00267172,0-3753,0-3754,0-3754,84.2963562,707.020691,
0,2719,0-2719,AST,217.526321,0-3755,0-3756,0-3756,22.2752991,27.5708275,
0,2720,0-2720,HospAdmTime,-233.350006,0-3757,0-3758,0-3758,13.9605446,29.4388714,
0,2721,0-2721,HR,72.5,0-3759,0-3760,0-3760,82.0240173,805.498352,
0,2722,0-2722,Hgb,11.1424837,0-3761,0-3762,0-3762,127.64859,205.811768,
0,2723,0-2723,MAP,109.0,0-3763,0-3764,0-3764,94.3598633,462.986725,
0,2724,0-2724,ICULOS,101.0,0-3765,0-3766,0-3766,118.641647,261.213104,
0,2725,0-2725,SBP,134.5,0-3767,0-3768,0-3768,13.1523314,6.16041327,
0,2726,0-2726,Hct,35.2000008,0-3769,0-3770,0-3770,9.50431824,58.7736092,
0,2727,0-2727,Alkalinephos,83.4831085,0-3771,0-3772,0-3772,76.8603439,698.58728,
0,2728,0-2728,Bilirubin_total,0.787777781,0-3773,0-3774,0-3774,79.1498413,434.449219,
0,2729,0-2729,Fibrinogen,274.899994,0-3775,0-3776,0-3776,65.3578644,108.967331,
0,2730,0-2730,SaO2,96.416214,0-3777,0-3778,0-3778,47.451088,449.440796,
0,2731,0-2731,Hct,33.3105812,0-3779,0-3780,0-3780,57.9502983,169.661057,
0,2732,0-2732,HospAdmTime,0.0,0-3781,0-3782,0-3782,31.5432129,109.462479,
0,2733,0-2733,DBP,58.659668,0-3783,0-3784,0-3784,5.95506096,11.7076311,
0,2734,0-2734,MAP,91.3300018,0-3785,0-3786,0-3786,24.6723862,18.9340229,
0,2735,0-2735,O2Sat,96.0659332,0-3787,0-3788,0-3788,14.2031364,5.02360916,
0,2736,0-2736,SBP,150.0,0-3789,0-3790,0-3790,2.21205902,25.575676,
0,2737,0-2737,O2Sat,99.0833359,0-3791,0-3792,0-3792,0.0471944809,6.04721785,
0,2738,0-2738,HR,85.15625,0-3793,0-3794,0-3794,19.5417061,28.6604137,
0,2739,0-2739,Leaf,,,,,-0.120000005,1.5,
0,2740,0-2740,O2Sat,98.0222244,0-3795,0-3796,0-3796,8.84103584,13.5944357,
0,2741,0-2741,Leaf,,,,,-0.120000005,1.5,
0,2742,0-2742,Leaf,,,,,0.116205953,1.38680446,
0,2743,0-2743,Leaf,,,,,-0.169230774,5.5,
0,2744,0-2744,Leaf,,,,,0.116205953,1.38680446,
0,2745,0-2745,Leaf,,,,,0.0614384823,1.88680446,
0,2746,0-2746,Leaf,,,,,0.174792111,6.93402243,
0,2747,0-2747,Leaf,,,,,-0.176470593,7.5,
0,2748,0-2748,O2Sat,96.6176453,0-3797,0-3798,0-3798,19.5949173,25.3680439,
0,2749,0-2749,TroponinI,2.10863638,0-3799,0-3800,0-3800,11.4453583,78.9104156,
0,2750,0-2750,Magnesium,2.01980901,0-3801,0-3802,0-3802,34.1696053,29.7312393,
0,2751,0-2751,Leaf,,,,,0.0614384823,1.88680446,
0,2752,0-2752,Leaf,,,,,0.174792111,6.93402243,
0,2753,0-2753,SBP,163.0,0-3803,0-3804,0-3804,5.04639196,2.38680458,
0,2754,0-2754,Calcium,8.30000019,0-3805,0-3806,0-3806,2.44458008,60.4957886,
0,2755,0-2755,DBP,50.4131203,0-3807,0-3808,0-3808,9.84271622,4.13680458,
0,2756,0-2756,O2Sat,99.0833359,0-3809,0-3810,0-3810,15.9739017,13.5944357,
0,2757,0-2757,Leaf,,,,,-0.100000001,1.0,
0,2758,0-2758,O2Sat,93.1666641,0-3811,0-3812,0-3812,1.99163628,9.07082653,
0,2759,0-2759,ICULOS,229.0,0-3813,0-3814,0-3814,10.6346045,6.02360916,
0,2760,0-2760,Leaf,,,,,-0.172413796,6.25,
0,2761,0-2761,Leaf,,,,,0.0406021141,2.13680458,
0,2762,0-2762,Leaf,,,,,0.147000343,2.77360892,
0,2763,0-2763,Leaf,,,,,-0.161904767,4.25,
0,2764,0-2764,MAP,97.0,0-3815,0-3816,0-3816,7.82002258,9.04721832,
0,2765,0-2765,MAP,91.3300018,0-3817,0-3818,0-3818,21.6485748,21.2312393,
0,2766,0-2766,SBP,134.0,0-3819,0-3820,0-3820,0.417438507,11.8444357,
0,2767,0-2767,DBP,73.498764,0-3821,0-3822,0-3822,7.26869965,49.2409401,
0,2768,0-2768,Potassium,4.04324436,0-3823,0-3824,0-3824,21.0448456,7.66041327,
0,2769,0-2769,Potassium,4.04324436,0-3825,0-3826,0-3826,37.7075081,38.9152641,
0,2770,0-2770,Lactate,1.39999998,0-3827,0-3828,0-3828,14.0479622,32.9624786,
0,2771,0-2771,Leaf,,,,,0.106402293,3.27360892,
0,2772,0-2772,Leaf,,,,,-0.111111119,1.25,
0,2773,0-2773,Leaf,,,,,0.161243424,4.16041327,
0,2774,0-2774,Leaf,,,,,0.0614384823,1.88680446,
0,2775,0-2775,Hgb,9.5,0-3829,0-3830,0-3830,12.0035439,19.4812393,
0,2776,0-2776,BUN,26.0185947,0-3831,0-3832,0-3832,7.84062195,28.2124805,
0,2777,0-2777,ICULOS,20.0,0-3833,0-3834,0-3834,41.6574593,34.3680458,
0,2778,0-2778,TroponinI,6.47629642,0-3835,0-3836,0-3836,9.37789536,22.1416531,
0,2779,0-2779,pH,7.46000004,0-3837,0-3838,0-3838,12.574667,73.5381546,
0,2780,0-2780,Leaf,,,,,-0.150000006,3.0,
0,2781,0-2781,MAP,98.5,0-3839,0-3840,0-3840,21.1288567,12.1840219,
0,2782,0-2782,SOFA,8.0,0-3841,0-3842,0-3842,8.98010254,118.96312,
0,2783,0-2783,Leaf,,,,,-0.127272725,1.75,
0,2784,0-2784,Leaf,,,,,0.116205953,1.38680446,
0,2785,0-2785,Leaf,,,,,-0.100000001,1.0,
0,2786,0-2786,Leaf,,,,,0.116205953,1.38680446,
0,2787,0-2787,DBP,65.4275284,0-3843,0-3844,0-3844,2.21709061,10.4576311,
0,2788,0-2788,TroponinI,2.58676481,0-3845,0-3846,0-3846,14.2726679,6.52360916,
0,2789,0-2789,ICULOS,34.0,0-3847,0-3848,0-3848,59.0561752,275.783936,
0,2790,0-2790,TroponinI,2.27442861,0-3849,0-3850,0-3850,54.3232422,227.358978,
0,2791,0-2791,ICULOS,31.0,0-3851,0-3852,0-3852,12.4594727,19.6416531,
0,2792,0-2792,Leaf,,,,,-0.111111119,1.25,
0,2793,0-2793,Leaf,,,,,-0.157894745,3.75,
0,2794,0-2794,DBP,64.3620987,0-3853,0-3854,0-3854,10.3848095,15.0708265,
0,2795,0-2795,Calcium,7.30191469,0-3855,0-3856,0-3856,52.7017937,111.043007,
0,2796,0-2796,ICULOS,19.0,0-3857,0-3858,0-3858,13.3860588,42.3208275,
0,2797,0-2797,AST,94.9279251,0-3859,0-3860,0-3860,13.5402603,49.7173309,
0,2798,0-2798,Leaf,,,,,-0.152941182,3.25,
0,2799,0-2799,Hct,29.8530464,0-3861,0-3862,0-3862,28.4041882,31.7548485,
0,2800,0-2800,HospAdmTime,-1.24000001,0-3863,0-3864,0-3864,19.8688049,37.5472183,
0,2801,0-2801,ICULOS,21.0,0-3865,0-3866,0-3866,33.5517998,47.0284576,
0,2802,0-2802,HospAdmTime,-9.26000023,0-3867,0-3868,0-3868,43.7779198,129.595078,
0,2803,0-2803,Leaf,,,,,-0.161904767,4.25,
0,2804,0-2804,HospAdmTime,-4.69000006,0-3869,0-3870,0-3870,30.8444977,297.931091,
0,2805,0-2805,HCO3,23.7040081,0-3871,0-3872,0-3872,12.8673439,22.2736092,
0,2806,0-2806,HospAdmTime,-2.43000007,0-3873,0-3874,0-3874,33.7649384,39.325676,
0,2807,0-2807,MAP,60.3300018,0-3875,0-3876,0-3876,19.470192,61.8305244,
0,2808,0-2808,Magnesium,2.0018518,0-3877,0-3878,0-3878,71.5300446,83.6701126,
0,2809,0-2809,SBP,124.0,0-3879,0-3880,0-3880,21.0770493,49.8728943,
0,2810,0-2810,HCO3,25.1194229,0-3881,0-3882,0-3882,22.9369202,94.1374435,
0,2811,0-2811,HospAdmTime,-156.660004,0-3883,0-3884,0-3884,47.3256989,113.585373,
0,2812,0-2812,PaCO2,41.7176361,0-3885,0-3886,0-3886,21.3951263,85.0430069,
0,2813,0-2813,Lactate,2.20128202,0-3887,0-3888,0-3888,47.1184464,96.4624786,
0,2814,0-2814,AST,274.8125,0-3889,0-3890,0-3890,67.4200821,800.932373,
0,2815,0-2815,HospAdmTime,-273.220001,0-3891,0-3892,0-3892,9.83222389,5.66041327,
0,2816,0-2816,PTT,39.0764999,0-3893,0-3894,0-3894,23.9965057,62.4104118,
0,2817,0-2817,SBP,138.0,0-3895,0-3896,0-3896,89.1149597,92.8069153,
0,2818,0-2818,Calcium,6.93387318,0-3897,0-3898,0-3898,0.906597137,17.1416531,
0,2819,0-2819,Leaf,,,,,-0.175757572,7.25,
0,2820,0-2820,HR,108.5,0-3899,0-3900,0-3900,8.04192638,6.16041327,
0,2821,0-2821,ICULOS,142.0,0-3901,0-3902,0-3902,13.0460701,6.63680458,
0,2822,0-2822,HR,104.0,0-3903,0-3904,0-3904,0.0967350006,10.7076311,
0,2823,0-2823,Creatinine,0.600000024,0-3905,0-3906,0-3906,15.8516922,46.6937218,
0,2824,0-2824,MAP,74.6699982,0-3907,0-3908,0-3908,10.7008247,4.63680458,
0,2825,0-2825,SBP,166.0,0-3909,0-3910,0-3910,11.0108681,15.6368046,
0,2826,0-2826,HospAdmTime,-71.8799973,0-3911,0-3912,0-3912,37.6730995,332.374176,
0,2827,0-2827,Leaf,,,,,-0.171428576,6.0,
0,2828,0-2828,HospAdmTime,-1.62,0-3913,0-3914,0-3914,21.3686829,212.256119,
0,2829,0-2829,Leaf,,,,,-0.181395352,9.75,
0,2830,0-2830,HR,111.5,0-3915,0-3916,0-3916,6.80991173,2.88680458,
0,2831,0-2831,Leaf,,,,,-0.152941182,3.25,
0,2832,0-2832,HospAdmTime,-0.0199999996,0-3917,0-3918,0-3918,20.8969841,59.6041336,
0,2833,0-2833,Leaf,,,,,-0.176470593,7.5,
0,2834,0-2834,Leaf,,,,,0.116205953,1.38680446,
0,2835,0-2835,HR,98.5,0-3919,0-3920,0-3920,1.31906319,6.29721785,
0,2836,0-2836,Leaf,,,,,-0.155555561,3.5,
0,2837,0-2837,ICULOS,182.0,0-3921,0-3922,0-3922,9.188591,44.9104118,
0,2838,0-2838,Leaf,,,,,0.0614384823,1.88680446,
0,2839,0-2839,PTT,42.7452698,0-3923,0-3924,0-3924,53.5213852,441.214386,
0,2840,0-2840,Bilirubin_total,2.53132915,0-3925,0-3926,0-3926,5.00901031,35.6465034,
0,2841,0-2841,ICULOS,88.0,0-3927,0-3928,0-3928,75.0284805,43.4624786,
0,2842,0-2842,FiO2,0.310000002,0-3929,0-3930,0-3930,22.2507858,114.872894,
0,2843,0-2843,MAP,68.0,0-3931,0-3932,0-3932,23.289669,77.6985703,
0,2844,0-2844,ICULOS,195.0,0-3933,0-3934,0-3934,46.7602768,607.290039,
0,2845,0-2845,SBP,140.0,0-3935,0-3936,0-3936,68.1798859,639.271301,
0,2846,0-2846,DBP,59.1019058,0-3937,0-3938,0-3938,55.7726746,1280.37183,
0,2847,0-2847,HR,116.5,0-3939,0-3940,0-3940,35.5386353,80.3305283,
0,2848,0-2848,ICULOS,26.0,0-3941,0-3942,0-3942,30.2163544,64.368042,
0,2849,0-2849,HospAdmTime,-8.61999989,0-3943,0-3944,0-3944,24.3894348,302.085388,
0,2850,0-2850,ICULOS,86.0,0-3945,0-3946,0-3946,8.93136883,5.16041327,
0,2851,0-2851,ICULOS,201.0,0-3947,0-3948,0-3948,11.5913391,58.7312393,
0,2852,0-2852,ICULOS,64.0,0-3949,0-3950,0-3950,36.6322479,42.6888733,
0,2853,0-2853,DBP,56.1085205,0-3951,0-3952,0-3952,19.5181236,15.6604137,
0,2854,0-2854,MAP,107.0,0-3953,0-3954,0-3954,28.7480621,65.7881546,
0,2855,0-2855,ICULOS,23.0,0-3955,0-3956,0-3956,24.7902756,34.2360878,
0,2856,0-2856,SBP,129.5,0-3957,0-3958,0-3958,16.7565422,14.7972183,
0,2857,0-2857,O2Sat,99.0833359,0-3959,0-3960,0-3960,1.17673492,29.9860897,
0,2858,0-2858,HR,119.5,0-3961,0-3962,0-3962,5.04639196,2.38680458,
0,2859,0-2859,Leaf,,,,,0.0614384823,1.88680446,
0,2860,0-2860,Leaf,,,,,-0.163636371,4.5,
0,2861,0-2861,pH,7.38104868,0-3963,0-3964,0-3964,33.2056847,15.1840219,
0,2862,0-2862,SBP,156.0,0-3965,0-3966,0-3966,5.71987534,14.2312403,
0,2863,0-2863,MAP,100.669998,0-3967,0-3968,0-3968,8.3173399,7.04721785,
0,2864,0-2864,Leaf,,,,,0.180257186,24.325676,
0,2865,0-2865,Leaf,,,,,0.0862259194,1.63680446,
0,2866,0-2866,Leaf,,,,,-0.100000001,1.0,
0,2867,0-2867,Leaf,,,,,0.174792111,6.93402243,
0,2868,0-2868,Leaf,,,,,0.0406021141,2.13680458,
0,2869,0-2869,Leaf,,,,,-0.138461545,2.25,
0,2870,0-2870,MAP,110.0,0-3969,0-3970,0-3970,6.02196312,15.7312403,
0,2871,0-2871,Leaf,,,,,0.185139626,32.6465034,
0,2872,0-2872,ICULOS,220.0,0-3971,0-3972,0-3972,23.5309696,21.3916531,
0,2873,0-2873,Leaf,,,,,0.169452682,5.54721785,
0,2874,0-2874,Leaf,,,,,0.0406021141,2.13680458,
0,2875,0-2875,Leaf,,,,,0.147000343,2.77360892,
0,2876,0-2876,HR,120.5,0-3973,0-3974,0-3974,10.4609747,6.16041327,
0,2877,0-2877,Leaf,,,,,0.0614384823,1.88680446,
0,2878,0-2878,Leaf,,,,,0.161243424,4.16041327,
0,2879,0-2879,Leaf,,,,,0.147000343,2.77360892,
0,2880,0-2880,Leaf,,,,,-0.111111119,1.25,
0,2881,0-2881,Leaf,,,,,0.186548337,13.8680449,
0,2882,0-2882,Leaf,,,,,-0.111111119,1.25,
0,2883,0-2883,Leaf,,,,,-0.172413796,6.25,
0,2884,0-2884,HospAdmTime,-653.440002,0-3975,0-3976,0-3976,28.6064739,30.6888714,
0,2885,0-2885,AST,104.980003,0-3977,0-3978,0-3978,24.8976269,22.5284576,
0,2886,0-2886,Leaf,,,,,0.189489424,18.0284576,
0,2887,0-2887,Hct,30.6414185,0-3979,0-3980,0-3980,23.6523132,327.172028,
0,2888,0-2888,Leaf,,,,,-0.152941182,3.25,
0,2889,0-2889,HospAdmTime,-0.0299999993,0-3981,0-3982,0-3982,58.6862793,465.422668,
0,2890,0-2890,ICULOS,171.0,0-3983,0-3984,0-3984,60.7521057,1190.57239,
0,2891,0-2891,ICULOS,50.0,0-3985,0-3986,0-3986,34.0141678,219.118683,
0,2892,0-2892,O2Sat,91.5,0-3987,0-3988,0-3988,1.60348129,14.8680449,
0,2893,0-2893,FiO2,0.493841797,0-3989,0-3990,0-3990,12.3791428,103.137444,
0,2894,0-2894,Leaf,,,,,-0.152941182,3.25,
0,2895,0-2895,ICULOS,255.0,0-3991,0-3992,0-3992,37.7009811,167.995789,
0,2896,0-2896,PaCO2,39.0583954,0-3993,0-3994,0-3994,60.7750549,116.269394,
0,2897,0-2897,O2Sat,98.0222244,0-3995,0-3996,0-3996,0.597190857,14.6180449,
0,2898,0-2898,FiO2,0.565542698,0-3997,0-3998,0-3998,8.81109238,3.63680458,
0,2899,0-2899,ICULOS,182.0,0-3999,0-4000,0-4000,34.9642334,178.113831,
0,2900,0-2900,PaCO2,41.3966064,0-4001,0-4002,0-4002,25.0947189,19.6416531,
0,2901,0-2901,SaO2,91.4573517,0-4003,0-4004,0-4004,64.1244888,634.79071,
0,2902,0-2902,Lactate,2.5499537,0-4005,0-4006,0-4006,64.582489,791.259277,
0,2903,0-2903,Leaf,,,,,-0.167999998,5.25,
0,2904,0-2904,Creatinine,1.62068236,0-4007,0-4008,0-4008,20.1730194,33.1888733,
0,2905,0-2905,SBP,115.967392,0-4009,0-4010,0-4010,9.08382607,4.02360916,
0,2906,0-2906,Leaf,,,,,-0.188059703,15.75,
0,2907,0-2907,Hct,29.864336,0-4011,0-4012,0-4012,42.9819717,125.472176,
0,2908,0-2908,ICULOS,114.0,0-4013,0-4014,0-4014,21.4284363,55.8541336,
0,2909,0-2909,SBP,171.0,0-4015,0-4016,0-4016,50.8450089,54.934021,
0,2910,0-2910,ICULOS,37.0,0-4017,0-4018,0-4018,47.0450058,82.3069153,
0,2911,0-2911,O2Sat,95.1363602,0-4019,0-4020,0-4020,0.0471944809,6.04721785,
0,2912,0-2912,Leaf,,,,,-0.120000005,1.5,
0,2913,0-2913,HospAdmTime,-2.51999998,0-4021,0-4022,0-4022,31.9086151,175.811768,
0,2914,0-2914,MAP,90.6699982,0-4023,0-4024,0-4024,8.99771118,40.5236092,
0,2915,0-2915,HR,100.444443,0-4025,0-4026,0-4026,30.286747,62.9013519,
0,2916,0-2916,HospAdmTime,-0.119999997,0-4027,0-4028,0-4028,37.9396286,41.641655,
0,2917,0-2917,ICULOS,34.0,0-4029,0-4030,0-4030,27.6554413,43.0944366,
0,2918,0-2918,DBP,83.0,0-4031,0-4032,0-4032,37.1045456,47.2124786,
0,2919,0-2919,PaCO2,43.58255,0-4033,0-4034,0-4034,28.0963097,8.66041374,
0,2920,0-2920,HospAdmTime,-308.98999,0-4035,0-4036,0-4036,15.7983704,75.1798096,
0,2921,0-2921,Leaf,,,,,0.116205953,1.38680446,
0,2922,0-2922,Leaf,,,,,-0.155555561,3.5,
0,2923,0-2923,ICULOS,178.0,0-4037,0-4038,0-4038,11.133173,21.8916531,
0,2924,0-2924,O2Sat,99.0833359,0-4039,0-4040,0-4040,12.820303,6.38680458,
0,2925,0-2925,Leaf,,,,,-0.191752583,23.25,
0,2926,0-2926,ICULOS,201.0,0-4041,0-4042,0-4042,29.3872166,9.29721832,
0,2927,0-2927,Leaf,,,,,0.141865119,9.32082653,
0,2928,0-2928,DBP,49.0,0-4043,0-4044,0-4044,13.3408966,8.16041374,
