Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,3953,0-3953,SBP,97.0,0-5363,0-5364,0-5364,0.598396301,27.0788403,
0,3954,0-3954,HR,98.0,0-5365,0-5366,0-5366,15.0086708,33.2989464,
0,3955,0-3955,Leaf,,,,,0.188795015,34.6984177,
0,3956,0-3956,ICULOS,30.0,0-5367,0-5368,0-5368,22.0052471,16.1793671,
0,3957,0-3957,Leaf,,,,,-0.174999997,7.0,
0,3958,0-3958,Leaf,,,,,0.13902244,2.27989459,
0,3959,0-3959,O2Sat,98.5522385,0-5369,0-5370,0-5370,6.3701973,22.2690506,
0,3960,0-3960,Leaf,,,,,-0.127272725,1.75,
0,3961,0-3961,Leaf,,,,,-0.180952385,9.5,
0,3962,0-3962,Leaf,,,,,0.152036548,7.33968353,
0,3963,0-3963,Chloride,105.069397,0-5371,0-5372,0-5372,14.062561,137.994736,
0,3964,0-3964,O2Sat,86.0,0-5373,0-5374,0-5374,18.99543,7.02989483,
0,3965,0-3965,Leaf,,,,,-0.127272725,1.75,
0,3966,0-3966,ICULOS,28.0,0-5375,0-5376,0-5376,0.384883881,12.3994732,
0,3967,0-3967,Leaf,,,,,0.13902244,2.27989459,
0,3968,0-3968,Leaf,,,,,-0.100000001,1.0,
0,3969,0-3969,O2Sat,97.2519684,0-5377,0-5378,0-5378,69.4995651,97.4674683,
0,3970,0-3970,Fibrinogen,305.75,0-5379,0-5380,0-5380,68.9779205,150.817993,
0,3971,0-3971,ICULOS,28.0,0-5381,0-5382,0-5382,11.3407974,41.4484177,
0,3972,0-3972,Leaf,,,,,-0.142857149,2.5,
0,3973,0-3973,Leaf,,,,,-0.150000006,3.0,
0,3974,0-3974,HR,95.0,0-5383,0-5384,0-5384,1.54354191,6.05978918,
0,3975,0-3975,Leaf,,,,,-0.142857149,2.5,
0,3976,0-3976,HospAdmTime,-4.63000011,0-5385,0-5386,0-5386,12.5190125,57.4674683,
0,3977,0-3977,Magnesium,2.06418133,0-5387,0-5388,0-5388,25.9890938,19.3994732,
0,3978,0-3978,SBP,93.0,0-5389,0-5390,0-5390,37.732666,502.567993,
0,3979,0-3979,HospAdmTime,-6.96999979,0-5391,0-5392,0-5392,48.3721085,48.4293671,
0,3980,0-3980,MAP,85.0,0-5393,0-5394,0-5394,6.7743988,13.1494732,
0,3981,0-3981,Lactate,0.910000026,0-5395,0-5396,0-5396,20.9453259,8.27989483,
0,3982,0-3982,SBP,143.0,0-5397,0-5398,0-5398,10.8047867,25.5489464,
0,3983,0-3983,ICULOS,25.0,0-5399,0-5400,0-5400,13.2540264,6.05978918,
0,3984,0-3984,Leaf,,,,,-0.195209593,40.75,
0,3985,0-3985,HospAdmTime,-2.25999999,0-5401,0-5402,0-5402,82.8046875,221.915894,
0,3986,0-3986,SBP,131.0,0-5403,0-5404,0-5404,29.4836826,71.5978928,
0,3987,0-3987,Leaf,,,,,-0.157894745,3.75,
0,3988,0-3988,ICULOS,19.0,0-5405,0-5406,0-5406,17.6909866,13.8994732,
0,3989,0-3989,MAP,124.0,0-5407,0-5408,0-5408,42.2843933,131.869583,
0,3990,0-3990,Leaf,,,,,0.164027423,4.55978918,
0,3991,0-3991,ICULOS,15.0,0-5409,0-5410,0-5410,33.9393463,46.3097878,
0,3992,0-3992,O2Sat,99.5500031,0-5411,0-5412,0-5412,69.4129028,53.6087341,
0,3993,0-3993,HR,93.5,0-5413,0-5414,0-5414,38.0866852,30.6195793,
0,3994,0-3994,DBP,84.0,0-5415,0-5416,0-5416,29.6613083,46.0082092,
0,3995,0-3995,Calcium,7.00294113,0-5417,0-5418,0-5418,70.2061768,502.394196,
0,3996,0-3996,MAP,103.0,0-5419,0-5420,0-5420,10.4745178,122.059792,
0,3997,0-3997,Leaf,,,,,-0.172413796,6.25,
0,3998,0-3998,Potassium,3.90332437,0-5421,0-5422,0-5422,23.2270641,23.4891567,
0,3999,0-3999,BUN,25.0730972,0-5423,0-5424,0-5424,16.4041462,8.83968353,
0,4000,0-4000,Leaf,,,,,-0.177142859,7.75,
0,4001,0-4001,Lactate,2.46164179,0-5425,0-5426,0-5426,11.6648407,76.8370514,
0,4002,0-4002,Leaf,,,,,-0.150000006,3.0,
0,4003,0-4003,SOFA,7.0,0-5427,0-5428,0-5428,21.303051,42.2092628,
0,4004,0-4004,Leaf,,,,,-0.195721924,45.75,
0,4005,0-4005,SaO2,94.1043472,0-5429,0-5430,0-5430,71.0900726,103.318001,
0,4006,0-4006,ICULOS,21.0,0-5431,0-5432,0-5432,67.2480469,47.1984177,
0,4007,0-4007,Leaf,,,,,0.13902244,2.27989459,
0,4008,0-4008,Leaf,,,,,-0.150000006,3.0,
0,4009,0-4009,ICULOS,15.0,0-5433,0-5434,0-5434,18.1170578,16.5298939,
0,4010,0-4010,Leaf,,,,,0.0759272799,3.02989459,
0,4011,0-4011,FiO2,0.523622751,0-5435,0-5436,0-5436,35.7013321,74.1087341,
0,4012,0-4012,HospAdmTime,-2.54999995,0-5437,0-5438,0-5438,59.7192497,293.272003,
0,4013,0-4013,SBP,96.0,0-5439,0-5440,0-5440,24.7508087,12.2798948,
0,4014,0-4014,HospAdmTime,-44.3699989,0-5441,0-5442,0-5442,19.7798996,33.6386299,
0,4015,0-4015,Leaf,,,,,-0.138461545,2.25,
0,4016,0-4016,PaCO2,39.4844513,0-5443,0-5444,0-5444,3.44989014,63.5571556,
0,4017,0-4017,Leaf,,,,,-0.194482759,35.25,
0,4018,0-4018,AST,51.4099998,0-5445,0-5446,0-5446,23.2871132,16.6494732,
0,4019,0-4019,MAP,74.3300018,0-5447,0-5448,0-5448,62.174118,400.437866,
0,4020,0-4020,HospAdmTime,-116.550003,0-5449,0-5450,0-5450,70.0215378,93.0082092,
0,4021,0-4021,Leaf,,,,,-0.150000006,3.0,
0,4022,0-4022,ICULOS,49.0,0-5451,0-5452,0-5452,12.1672382,14.3994732,
0,4023,0-4023,MAP,64.8349991,0-5453,0-5454,0-5454,131.684921,181.587051,
0,4024,0-4024,O2Sat,99.0769196,0-5455,0-5456,0-5456,111.563492,152.665894,
0,4025,0-4025,HospAdmTime,-2.25999999,0-5457,0-5458,0-5458,39.7748413,125.755569,
0,4026,0-4026,HospAdmTime,-0.949999988,0-5459,0-5460,0-5460,50.3232994,48.9592628,
0,4027,0-4027,HospAdmTime,-316.809998,0-5461,0-5462,0-5462,19.4291439,11.6195784,
0,4028,0-4028,Leaf,,,,,-0.170370385,5.75,
0,4029,0-4029,Leaf,,,,,-0.196428582,55.0,
0,4030,0-4030,Leaf,,,,,0.13902244,2.27989459,
0,4031,0-4031,MAP,64.0,0-5463,0-5464,0-5464,14.990984,20.3994732,
0,4032,0-4032,Leaf,,,,,-0.180487797,9.25,
0,4033,0-4033,MAP,72.5,0-5465,0-5466,0-5466,46.2100525,89.7690506,
0,4034,0-4034,Phosphate,3.4803977,0-5467,0-5468,0-5468,75.6266327,470.258514,
0,4035,0-4035,Leaf,,,,,0.133991107,5.05978918,
0,4036,0-4036,Leaf,,,,,-0.196624473,58.25,
0,4037,0-4037,DBP,67.7946854,0-5469,0-5470,0-5470,61.4788513,230.521988,
0,4038,0-4038,SBP,87.0,0-5471,0-5472,0-5472,23.9400215,15.7798948,
0,4039,0-4039,MAP,97.0,0-5473,0-5474,0-5474,12.1684427,12.1195784,
0,4040,0-4040,DBP,87.0,0-5475,0-5476,0-5476,26.0685349,23.0298939,
0,4041,0-4041,MAP,87.3300018,0-5477,0-5478,0-5478,0.0126190186,7.58968353,
0,4042,0-4042,Leaf,,,,,-0.157894745,3.75,
0,4043,0-4043,Leaf,,,,,0.115011625,2.52989459,
0,4044,0-4044,Leaf,,,,,-0.194838718,37.75,
0,4045,0-4045,HospAdmTime,0.0,0-5479,0-5480,0-5480,39.0832825,413.345551,
0,4046,0-4046,DBP,77.0,0-5481,0-5482,0-5482,21.5599632,11.5298948,
0,4047,0-4047,Calcium,7.7379775,0-5483,0-5484,0-5484,14.9689941,32.1386299,
0,4048,0-4048,ICULOS,34.0,0-5485,0-5486,0-5486,46.7321014,189.445786,
0,4049,0-4049,Leaf,,,,,-0.177142859,7.75,
0,4050,0-4050,MAP,76.5,0-5487,0-5488,0-5488,8.98020077,7.80978918,
0,4051,0-4051,MAP,78.5,0-5489,0-5490,0-5490,42.8585892,50.2283134,
0,4052,0-4052,Hct,25.3999996,0-5491,0-5492,0-5492,16.3897095,134.30452,
0,4053,0-4053,Leaf,,,,,-0.157894745,3.75,
0,4054,0-4054,SBP,149.0,0-5493,0-5494,0-5494,6.80813026,3.27989459,
0,4055,0-4055,Leaf,,,,,-0.138461545,2.25,
0,4056,0-4056,DBP,76.4035187,0-5495,0-5496,0-5496,8.9052639,38.8587341,
0,4057,0-4057,Leaf,,,,,-0.179487184,8.75,
0,4058,0-4058,DBP,76.5440674,0-5497,0-5498,0-5498,37.3039818,76.4375763,
0,4059,0-4059,MAP,107.330002,0-5499,0-5500,0-5500,22.3791504,64.0597916,
0,4060,0-4060,Bilirubin_total,1.55370367,0-5501,0-5502,0-5502,73.6174774,41.5190506,
0,4061,0-4061,Leaf,,,,,-0.142857149,2.5,
0,4062,0-4062,MAP,104.0,0-5503,0-5504,0-5504,4.35772705,46.567997,
0,4063,0-4063,Leaf,,,,,0.13902244,2.27989459,
0,4064,0-4064,Leaf,,,,,-0.182978734,10.75,
0,4065,0-4065,PaCO2,35.0,0-5505,0-5506,0-5506,24.2308655,79.6793671,
0,4066,0-4066,HospAdmTime,-0.0199999996,0-5507,0-5508,0-5508,32.5297203,55.8886299,
0,4067,0-4067,Leaf,,,,,-0.13333334,2.0,
0,4068,0-4068,Leaf,,,,,0.115011625,2.52989459,
0,4069,0-4069,Leaf,,,,,-0.120000005,1.5,
0,4070,0-4070,O2Sat,96.0833359,0-5509,0-5510,0-5510,1.06444168,16.7092628,
0,4071,0-4071,HospAdmTime,0.0,0-5511,0-5512,0-5512,9.89161968,8.77989483,
0,4072,0-4072,Fibrinogen,272.872742,0-5513,0-5514,0-5514,13.884779,12.8994732,
0,4073,0-4073,Leaf,,,,,0.192584023,52.9375763,
0,4074,0-4074,Leaf,,,,,0.0759272799,3.02989459,
0,4075,0-4075,Leaf,,,,,-0.138461545,2.25,
0,4076,0-4076,SBP,131.0,0-5515,0-5516,0-5516,0.109401703,22.7690506,
0,4077,0-4077,O2Sat,98.9230804,0-5517,0-5518,0-5518,1.68946075,12.6494732,
0,4078,0-4078,Leaf,,,,,-0.120000005,1.5,
0,4079,0-4079,Leaf,,,,,-0.177777782,8.0,
0,4080,0-4080,SBP,111.5,0-5519,0-5520,0-5520,19.0113144,8.55978966,
0,4081,0-4081,HR,136.0,0-5521,0-5522,0-5522,11.9301071,38.1685257,
0,4082,0-4082,SBP,117.5,0-5523,0-5524,0-5524,39.6598091,34.9592628,
0,4083,0-4083,SBP,144.0,0-5525,0-5526,0-5526,1.31358337,12.8994732,
0,4084,0-4084,Leaf,,,,,-0.111111119,1.25,
0,4085,0-4085,Leaf,,,,,0.182567522,16.2092628,
0,4086,0-4086,HCO3,23.0381813,0-5527,0-5528,0-5528,0.841056347,5.80978918,
0,4087,0-4087,SBP,114.5,0-5529,0-5530,0-5530,25.8535461,50.5082092,
0,4088,0-4088,Leaf,,,,,-0.178378388,8.25,
0,4089,0-4089,HCO3,22.7964077,0-5531,0-5532,0-5532,49.8830185,25.4592628,
0,4090,0-4090,HCO3,23.6785717,0-5533,0-5534,0-5534,9.68676758,36.1984177,
0,4091,0-4091,O2Sat,99.5500031,0-5535,0-5536,0-5536,21.9195805,12.0298948,
0,4092,0-4092,ICULOS,18.0,0-5537,0-5538,0-5538,26.5038605,37.6087341,
0,4093,0-4093,Leaf,,,,,-0.100000001,1.0,
0,4094,0-4094,Leaf,,,,,0.13902244,2.27989459,
0,4095,0-4095,Leaf,,,,,0.162333727,9.61957836,
0,4096,0-4096,Leaf,,,,,-0.127272725,1.75,
0,4097,0-4097,Leaf,,,,,0.115011625,2.52989459,
0,4098,0-4098,Leaf,,,,,-0.196747974,60.5,
0,4099,0-4099,Leaf,,,,,0.180236325,9.11957836,
0,4100,0-4100,HospAdmTime,-273.220001,0-5539,0-5540,0-5540,13.2540264,6.05978918,
0,4101,0-4101,Leaf,,,,,-0.150000006,3.0,
0,4102,0-4102,Calcium,7.57876492,0-5541,0-5542,0-5542,11.1216087,12.6494732,
0,4103,0-4103,SBP,154.0,0-5543,0-5544,0-5544,31.0612335,54.1494713,
0,4104,0-4104,ICULOS,20.0,0-5545,0-5546,0-5546,22.3026352,16.3695793,
0,4105,0-4105,Leaf,,,,,-0.161904767,4.25,
0,4106,0-4106,Phosphate,3.46681285,0-5547,0-5548,0-5548,26.6656036,79.2174683,
0,4107,0-4107,Leaf,,,,,0.115011625,2.52989459,
0,4108,0-4108,Leaf,,,,,-0.181818187,10.0,
0,4109,0-4109,Leaf,,,,,0.13902244,2.27989459,
0,4110,0-4110,Leaf,,,,,-0.111111119,1.25,
0,4111,0-4111,Leaf,,,,,0.0941769406,2.77989459,
0,4112,0-4112,Leaf,,,,,-0.127272725,1.75,
0,4113,0-4113,Leaf,,,,,-0.111111119,1.25,
0,4114,0-4114,pH,7.38059902,0-5549,0-5550,0-5550,0.744651794,26.8288403,
0,4115,0-4115,Leaf,,,,,0.13902244,2.27989459,
0,4116,0-4116,Leaf,,,,,-0.170370385,5.75,
0,4117,0-4117,HR,132.0,0-5551,0-5552,0-5552,19.6877594,71.5272598,
0,4118,0-4118,Leaf,,,,,-0.138461545,2.25,
0,4119,0-4119,Bilirubin_total,2.18554902,0-5553,0-5554,0-5554,75.4774628,57.2989464,
0,4120,0-4120,HR,142.0,0-5555,0-5556,0-5556,12.9944115,37.3886299,
0,4121,0-4121,DBP,69.9414444,0-5557,0-5558,0-5558,5.73262262,3.52989459,
0,4122,0-4122,ICULOS,41.0,0-5559,0-5560,0-5560,1.62167358,78.7365189,
0,4123,0-4123,Leaf,,,,,0.115011625,2.52989459,
0,4124,0-4124,Leaf,,,,,-0.13333334,2.0,
0,4125,0-4125,SBP,167.0,0-5561,0-5562,0-5562,18.3355713,193.182312,
0,4126,0-4126,PaCO2,40.7496948,0-5563,0-5564,0-5564,50.6388702,31.9592628,
0,4127,0-4127,AST,604.584717,0-5565,0-5566,0-5566,26.5758209,25.7798939,
0,4128,0-4128,HospAdmTime,-6.96999979,0-5567,0-5568,0-5568,53.6724854,421.535767,
0,4129,0-4129,pH,7.37110186,0-5569,0-5570,0-5570,16.9515095,6.02989483,
0,4130,0-4130,FiO2,0.409999996,0-5571,0-5572,0-5572,14.0079575,74.8071518,
0,4131,0-4131,Leaf,,,,,-0.187692314,15.25,
0,4132,0-4132,ICULOS,31.0,0-5573,0-5574,0-5574,19.1787434,23.1195793,
0,4133,0-4133,HospAdmTime,-769.929993,0-5575,0-5576,0-5576,28.0278778,48.4783134,
0,4134,0-4134,HR,125.5,0-5577,0-5578,0-5578,6.82227135,10.0298948,
0,4135,0-4135,Leaf,,,,,-0.182978734,10.75,
0,4136,0-4136,HospAdmTime,-6.26999998,0-5579,0-5580,0-5580,40.481205,23.1793671,
0,4137,0-4137,HospAdmTime,-347.660004,0-5581,0-5582,0-5582,11.9463387,22.0190506,
0,4138,0-4138,DBP,81.0,0-5583,0-5584,0-5584,16.3497429,5.77989483,
0,4139,0-4139,Leaf,,,,,-0.161904767,4.25,
0,4140,0-4140,SBP,134.0,0-5585,0-5586,0-5586,31.3653946,44.2283134,
0,4141,0-4141,FiO2,0.409999996,0-5587,0-5588,0-5588,13.518795,23.5298939,
0,4142,0-4142,HR,73.5,0-5589,0-5590,0-5590,8.18029976,3.52989459,
0,4143,0-4143,pH,7.38190889,0-5591,0-5592,0-5592,8.17664337,51.317997,
0,4144,0-4144,ICULOS,96.0,0-5593,0-5594,0-5594,115.572906,56.1386299,
0,4145,0-4145,Leaf,,,,,-0.166666672,5.0,
0,4146,0-4146,PTT,45.8313599,0-5595,0-5596,0-5596,18.6926861,16.1793671,
0,4147,0-4147,Leaf,,,,,0.13902244,2.27989459,
0,4148,0-4148,ICULOS,134.0,0-5597,0-5598,0-5598,17.9337616,44.0298958,
0,4149,0-4149,Leaf,,,,,-0.152941182,3.25,
0,4150,0-4150,HR,75.0,0-5599,0-5600,0-5600,11.0876112,18.6793671,
0,4151,0-4151,ICULOS,90.0,0-5601,0-5602,0-5602,56.9919014,38.6793671,
0,4152,0-4152,Leaf,,,,,-0.189873427,18.75,
0,4153,0-4153,HospAdmTime,-8.18000031,0-5603,0-5604,0-5604,75.3711243,166.625153,
0,4154,0-4154,Leaf,,,,,-0.187878788,15.5,
0,4155,0-4155,FiO2,0.552607775,0-5605,0-5606,0-5606,11.3077087,87.5463104,
0,4156,0-4156,ICULOS,90.0,0-5607,0-5608,0-5608,50.7287598,194.293671,
0,4157,0-4157,ICULOS,70.0,0-5609,0-5610,0-5610,39.3836479,37.5788422,
0,4158,0-4158,Potassium,3.89318633,0-5611,0-5612,0-5612,73.0397644,85.4293671,
0,4159,0-4159,DBP,63.4600334,0-5613,0-5614,0-5614,35.4800034,57.6576805,
0,4160,0-4160,ICULOS,182.0,0-5615,0-5616,0-5616,96.2456894,43.0489464,
0,4161,0-4161,Leaf,,,,,-0.189999998,19.0,
0,4162,0-4162,HR,78.5,0-5617,0-5618,0-5618,16.8249035,6.55978918,
0,4163,0-4163,DBP,50.4131203,0-5619,0-5620,0-5620,47.0649529,71.4076843,
0,4164,0-4164,DBP,52.1931,0-5621,0-5622,0-5622,92.0913467,93.2582092,
0,4165,0-4165,Leaf,,,,,0.0941769406,2.77989459,
0,4166,0-4166,Leaf,,,,,-0.194701985,36.75,
0,4167,0-4167,Chloride,105.452881,0-5623,0-5624,0-5624,12.214325,253.940506,
0,4168,0-4168,HR,63.0,0-5625,0-5626,0-5626,44.0023918,13.5896835,
0,4169,0-4169,Alkalinephos,117.80838,0-5627,0-5628,0-5628,41.6071129,29.6494732,
0,4170,0-4170,HospAdmTime,-192.960007,0-5629,0-5630,0-5630,32.7807922,226.562729,
0,4171,0-4171,pH,7.36820507,0-5631,0-5632,0-5632,13.6014404,98.1658859,
0,4172,0-4172,Lactate,2.79483509,0-5633,0-5634,0-5634,18.1672497,7.80978918,
0,4173,0-4173,MAP,70.3300018,0-5635,0-5636,0-5636,10.1722136,10.2798948,
0,4174,0-4174,ICULOS,70.0,0-5637,0-5638,0-5638,22.0421829,20.1793671,
0,4175,0-4175,Leaf,,,,,-0.169230774,5.5,
0,4176,0-4176,DBP,53.0213585,0-5639,0-5640,0-5640,22.0052471,16.1793671,
0,4177,0-4177,Leaf,,,,,-0.163636371,4.5,
0,4178,0-4178,pH,7.42999983,0-5641,0-5642,0-5642,9.28593826,35.3886299,
0,4179,0-4179,Leaf,,,,,-0.100000001,1.0,
0,4180,0-4180,Phosphate,2.4000001,0-5643,0-5644,0-5644,10.1511078,81.1767349,
0,4181,0-4181,Leaf,,,,,0.164027423,4.55978918,
0,4182,0-4182,Leaf,,,,,0.0759272799,3.02989459,
0,4183,0-4183,Leaf,,,,,-0.160000011,4.0,
0,4184,0-4184,SOFA,3.0,0-5645,0-5646,0-5646,23.1328735,259.549255,
0,4185,0-4185,Alkalinephos,83.4831085,0-5647,0-5648,0-5648,50.8213882,58.9484177,
0,4186,0-4186,Creatinine,1.75828421,0-5649,0-5650,0-5650,13.7624054,112.785469,
0,4187,0-4187,Leaf,,,,,0.148363024,4.80978918,
0,4188,0-4188,Leaf,,,,,-0.111111119,1.25,
0,4189,0-4189,Leaf,,,,,0.13902244,2.27989459,
0,4190,0-4190,Leaf,,,,,-0.100000001,1.0,
0,4191,0-4191,DBP,56.1085205,0-5651,0-5652,0-5652,24.4806137,122.665886,
0,4192,0-4192,Creatinine,1.49978876,0-5653,0-5654,0-5654,51.5495605,32.3994713,
0,4193,0-4193,Leaf,,,,,-0.19069767,20.5,
0,4194,0-4194,DBP,48.0,0-5655,0-5656,0-5656,16.4041462,8.83968353,
0,4195,0-4195,PaCO2,39.0,0-5657,0-5658,0-5658,35.4119263,17.8695793,
0,4196,0-4196,Alkalinephos,117.779762,0-5659,0-5660,0-5660,16.2317047,108.725677,
0,4197,0-4197,Leaf,,,,,-0.178947374,8.5,
0,4198,0-4198,ICULOS,122.0,0-5661,0-5662,0-5662,17.2275009,35.7989464,
0,4199,0-4199,Leaf,,,,,-0.111111119,1.25,
0,4200,0-4200,Leaf,,,,,0.13902244,2.27989459,
0,4201,0-4201,HospAdmTime,-0.0299999993,0-5663,0-5664,0-5664,2.65782166,53.9076805,
0,4202,0-4202,O2Sat,99.0769196,0-5665,0-5666,0-5666,47.2311707,77.0272598,
0,4203,0-4203,ICULOS,122.0,0-5667,0-5668,0-5668,6.80813026,3.27989459,
0,4204,0-4204,Leaf,,,,,0.174488768,6.83968353,
0,4205,0-4205,ICULOS,106.0,0-5669,0-5670,0-5670,13.2667961,14.1494732,
0,4206,0-4206,PaCO2,41.2246361,0-5671,0-5672,0-5672,0.805679321,62.0272598,
0,4207,0-4207,Leaf,,,,,-0.142857149,2.5,
0,4208,0-4208,Leaf,,,,,0.162915736,7.08968353,
0,4209,0-4209,Leaf,,,,,-0.100000001,1.0,
0,4210,0-4210,Hgb,10.0802021,0-5673,0-5674,0-5674,5.49043274,57.9375763,
0,4211,0-4211,Leaf,,,,,-0.100000001,1.0,
0,4212,0-4212,ICULOS,60.0,0-5675,0-5676,0-5676,2.67938232,16.9592628,
0,4213,0-4213,O2Sat,99.0769196,0-5677,0-5678,0-5678,12.8439407,10.5896835,
0,4214,0-4214,Phosphate,3.66219926,0-5679,0-5680,0-5680,45.3693924,45.8097878,
0,4215,0-4215,SBP,135.0,0-5681,0-5682,0-5682,13.5538101,38.6984177,
0,4216,0-4216,Leaf,,,,,-0.150000006,3.0,
0,4217,0-4217,HR,77.5,0-5683,0-5684,0-5684,25.453577,27.8396835,
0,4218,0-4218,HR,72.0,0-5685,0-5686,0-5686,29.7652264,39.6087341,
0,4219,0-4219,O2Sat,97.0500031,0-5687,0-5688,0-5688,22.6960793,10.0896835,
0,4220,0-4220,Leaf,,,,,0.178048596,30.8886299,
0,4221,0-4221,Hct,29.0499992,0-5689,0-5690,0-5690,6.80813026,3.27989459,
0,4222,0-4222,Leaf,,,,,0.176283598,11.6494732,
0,4223,0-4223,Leaf,,,,,-0.157894745,3.75,
0,4224,0-4224,SBP,99.0,0-5691,0-5692,0-5692,13.863308,10.3695784,
0,4225,0-4225,ICULOS,122.0,0-5693,0-5694,0-5694,29.8271255,20.4592628,
0,4226,0-4226,Leaf,,,,,-0.175757572,7.25,
0,4227,0-4227,Leaf,,,,,0.183424696,35.1984177,
0,4228,0-4228,AST,196.133331,0-5695,0-5696,0-5696,53.2505035,29.5190506,
0,4229,0-4229,Leaf,,,,,-0.161904767,4.25,
0,4230,0-4230,Leaf,,,,,0.164027423,4.55978918,
0,4231,0-4231,Leaf,,,,,0.190772802,53.1875763,
0,4232,0-4232,DBP,62.0292702,0-5697,0-5698,0-5698,13.2540264,6.05978918,
0,4233,0-4233,HospAdmTime,-43.0800018,0-5699,0-5700,0-5700,54.6172104,73.8478928,
0,4234,0-4234,Bilirubin_direct,1.31428576,0-5701,0-5702,0-5702,29.0677185,26.0896835,
0,4235,0-4235,MAP,65.5,0-5703,0-5704,0-5704,25.0081406,63.6875763,
0,4236,0-4236,DBP,50.4131203,0-5705,0-5706,0-5706,35.2328682,15.0896835,
0,4237,0-4237,Leaf,,,,,-0.100000001,1.0,
0,4238,0-4238,ICULOS,125.0,0-5707,0-5708,0-5708,5.2199173,29.8587341,
0,4239,0-4239,Leaf,,,,,-0.100000001,1.0,
0,4240,0-4240,Leaf,,,,,0.148363024,4.80978918,
0,4241,0-4241,Leaf,,,,,-0.176470593,7.5,
0,4242,0-4242,DBP,53.0213585,0-5709,0-5710,0-5710,31.1607742,68.4674683,
0,4243,0-4243,Alkalinephos,108.061066,0-5711,0-5712,0-5712,12.0605469,209.361679,
0,4244,0-4244,Leaf,,,,,-0.138461545,2.25,
0,4245,0-4245,MAP,69.5,0-5713,0-5714,0-5714,5.81922913,41.6984177,
0,4246,0-4246,Leaf,,,,,-0.152941182,3.25,
0,4247,0-4247,Leaf,,,,,-0.111111119,1.25,
0,4248,0-4248,Leaf,,,,,0.13902244,2.27989459,
0,4249,0-4249,Leaf,,,,,0.186375439,13.6793671,
0,4250,0-4250,ICULOS,170.0,0-5715,0-5716,0-5716,14.5545502,24.7690506,
0,4251,0-4251,Leaf,,,,,-0.13333334,2.0,
0,4252,0-4252,Leaf,,,,,0.148363024,4.80978918,
0,4253,0-4253,Leaf,,,,,0.13902244,2.27989459,
0,4254,0-4254,SBP,126.0,0-5717,0-5718,0-5718,6.80813026,3.27989459,
0,4255,0-4255,Leaf,,,,,-0.150000006,3.0,
0,4256,0-4256,pH,7.39455128,0-5719,0-5720,0-5720,7.5687561,58.9375763,
0,4257,0-4257,Leaf,,,,,-0.1875,15.0,
0,4258,0-4258,HospAdmTime,-23.4099998,0-5721,0-5722,0-5722,44.3728752,46.0788422,
0,4259,0-4259,MAP,93.0,0-5723,0-5724,0-5724,9.23834229,114.315361,
0,4260,0-4260,Leaf,,,,,-0.120000005,1.5,
0,4261,0-4261,Leaf,,,,,0.13902244,2.27989459,
0,4262,0-4262,Leaf,,,,,-0.166666672,5.0,
0,4263,0-4263,Leaf,,,,,-0.127272725,1.75,
0,4264,0-4264,FiO2,0.508544505,0-5725,0-5726,0-5726,14.9879303,67.7772598,
0,4265,0-4265,Leaf,,,,,-0.189189181,17.5,
0,4266,0-4266,HR,80.0,0-5727,0-5728,0-5728,32.2012596,26.6793671,
0,4267,0-4267,Leaf,,,,,-0.142857149,2.5,
0,4268,0-4268,FiO2,0.494457483,0-5729,0-5730,0-5730,13.8557014,33.6087341,
0,4269,0-4269,ICULOS,112.0,0-5731,0-5732,0-5732,35.4469566,63.3886299,
0,4270,0-4270,HR,51.5,0-5733,0-5734,0-5734,29.8894653,73.0597916,
0,4271,0-4271,ICULOS,156.0,0-5735,0-5736,0-5736,2.01031494,139.529892,
0,4272,0-4272,Leaf,,,,,0.13902244,2.27989459,
0,4273,0-4273,ICULOS,79.0,0-5737,0-5738,0-5738,118.191536,117.02726,
0,4274,0-4274,Hct,32.5409775,0-5739,0-5740,0-5740,122.834473,467.90506,
0,4275,0-4275,HR,77.5,0-5741,0-5742,0-5742,78.7860413,632.918823,
0,4276,0-4276,ICULOS,79.0,0-5743,0-5744,0-5744,80.7687225,159.565369,
0,4277,0-4277,Leaf,,,,,-0.176470593,7.5,
0,4278,0-4278,HospAdmTime,-45.8899994,0-5745,0-5746,0-5746,31.1530476,92.8777847,
0,4279,0-4279,SBP,119.5,0-5747,0-5748,0-5748,16.3833618,64.7473679,
0,4280,0-4280,Potassium,4.04028034,0-5749,0-5750,0-5750,41.0200348,47.3288422,
0,4281,0-4281,ICULOS,117.0,0-5751,0-5752,0-5752,37.5732422,15.8396835,
0,4282,0-4282,Chloride,106.909721,0-5753,0-5754,0-5754,25.2548065,114.945786,
0,4283,0-4283,Leaf,,,,,-0.177777782,8.0,
0,4284,0-4284,DBP,54.1146622,0-5755,0-5756,0-5756,12.0680799,6.30978918,
0,4285,0-4285,Leaf,,,,,-0.111111119,1.25,
0,4286,0-4286,Potassium,4.21201563,0-5757,0-5758,0-5758,0.920639038,62.0272598,
0,4287,0-4287,Leaf,,,,,-0.142857149,2.5,
0,4288,0-4288,DBP,76.4035187,0-5759,0-5760,0-5760,22.2100067,46.9783134,
0,4289,0-4289,Leaf,,,,,0.13902244,2.27989459,
0,4290,0-4290,ICULOS,148.0,0-5761,0-5762,0-5762,14.5560608,30.2798939,
